STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5705;20250424;   10;   8.9;   2.5;    9;   1.9;   6;    2.100;   0;   7.7;  10.5;  983.60;   11.0;   81.00;   15.1;    8.4;    7.5;eor
       5705;20250425;   10;   7.7;   1.8;    9;   6.0;   6;    0.000;   0;   7.3;  10.6;  986.80;    9.5;   89.00;   11.3;    6.7;    4.5;eor
       5705;20250426;   10;  11.8;   4.0;    9;   0.0;   0;    9.300;   0;   6.4;   9.1;  988.90;   11.8;   68.00;   18.4;    5.2;    3.1;eor
       5705;20250427;   10;   7.7;   2.7;    9;   0.0;   0;   13.000;   0;   6.2;   7.7;  991.80;   12.7;   55.00;   19.0;    6.3;    4.2;eor
       5705;20250428;   10;   6.2;   1.7;    9;   0.0;   0;   13.600;   0;   2.9;   8.2;  993.30;   13.9;   56.00;   21.6;    5.5;    3.2;eor
       5705;20250429;   10;   6.7;   2.0;    9;   0.0;   0;   13.700;   0;   2.0;   8.8;  992.70;   16.1;   51.00;   23.9;    7.6;    5.6;eor
       5705;20250430;   10;   5.3;   1.6;    9;   0.0;   0;   13.700;   0;   2.4;   9.4;  990.80;   17.1;   52.00;   25.0;    8.2;    5.8;eor
       5705;20250501;   10;   6.2;   1.7;    9;   0.0;   0;   13.700;   0;   1.0;  11.1;  988.10;   18.4;   56.00;   26.9;   10.0;    7.9;eor
       5705;20250502;   10;  13.0;   2.6;    9;   0.0;   0;   13.200;   0;   2.5;  11.8;  984.20;   20.0;   55.00;   28.5;    9.8;    7.9;eor
       5705;20250503;   10;  23.5;   4.5;    9;   9.6;   6;    4.200;   0;   7.3;  13.6;  978.70;   16.7;   72.00;   22.0;   12.9;   12.2;eor
       5705;20250504;   10;   7.9;   2.3;    9;   0.0;   0;    7.700;   0;   6.5;   8.9;  979.50;   11.2;   68.00;   15.2;    7.5;    6.2;eor
       5705;20250505;   10;  12.2;   4.1;    9;   0.0;   6;    6.000;   0;   7.1;   7.5;  981.60;   10.6;   60.00;   15.1;    5.7;    4.7;eor
       5705;20250506;   10;  10.1;   3.6;    9;   0.0;   0;   12.200;   0;   4.1;   6.5;  984.90;   11.1;   51.00;   16.7;    5.7;    4.8;eor
       5705;20250507;   10;   9.9;   3.3;    9;   0.0;   0;    2.000;   0;   6.0;   7.9;  985.10;   11.0;   61.00;   15.8;    5.2;    3.6;eor
       5705;20250508;   10;  10.7;   4.0;    9;   0.0;   0;    5.400;   0;   7.7;   6.5;  984.10;   11.6;   48.00;   16.5;    7.1;    5.6;eor
       5705;20250509;   10;  11.8;   3.8;    9;   0.0;   0;   12.600;   0;   1.1;   6.0;  987.60;   11.6;   46.00;   18.6;    3.6;    0.8;eor
       5705;20250510;   10;   8.9;   2.0;    9;   0.0;   0;   13.800;   0;   1.8;   6.7;  988.10;   12.8;   49.00;   20.3;    3.7;    1.5;eor
       5705;20250511;   10;  10.7;   3.7;    9;   0.0;   0;   13.500;   0;   2.5;   8.4;  983.60;   15.6;   50.00;   23.0;    6.2;    3.6;eor
       5705;20250512;   10;   8.4;   2.8;    9;   0.0;   0;   13.800;   0;   1.5;   7.5;  982.60;   15.0;   46.00;   21.0;    7.5;    4.5;eor
       5705;20250513;   10;   8.8;   2.5;    9;   0.0;   0;   13.800;   0;   0.3;   7.1;  985.60;   14.8;   44.00;   21.5;    6.6;    3.5;eor
       5705;20250514;   10;   9.3;   2.3;    9;   0.0;   0;   13.800;   0;   5.2;   8.1;  984.30;   16.5;   47.00;   24.9;    7.4;    4.5;eor
       5705;20250515;   10;  12.5;   2.8;    9;   0.0;   0;   11.500;   0;   3.3;   7.1;  984.10;   13.9;   46.00;   18.1;    6.9;    4.5;eor
       5705;20250516;   10;  12.6;   2.5;    9;   2.0;   6;    7.600;   0;   4.3;   7.4;  985.80;   12.2;   54.00;   18.5;    4.7;    2.8;eor
       5705;20250517;   10;   8.5;   2.3;    9;   0.0;   6;    5.200;   0;   5.2;   9.2;  984.00;   11.9;   69.00;   18.1;    6.5;    4.4;eor
       5705;20250518;   10;  11.3;   3.1;    9;   0.0;   0;   13.100;   0;   1.9;   9.2;  984.00;   13.4;   60.00;   18.7;    7.9;    5.5;eor
       5705;20250519;   10;   7.2;   2.0;    9;   0.0;   0;   12.400;   0;   1.5;   9.0;  986.70;   14.2;   59.00;   21.9;    5.3;    2.9;eor
       5705;20250520;   10;   7.1;   1.7;    9;   0.0;   0;   12.900;   0;   4.9;  10.0;  984.70;   16.2;   57.00;   23.8;    8.4;    6.3;eor
       5705;20250521;   10;  12.9;   1.8;    9;   4.2;   6;    4.300;   0;   7.8;  11.9;  980.90;   14.0;   75.00;   20.4;    8.9;    7.0;eor
       5705;20250522;   10;  11.1;   2.9;    9;   0.4;   6;    5.600;   0;   5.8;   8.9;  980.50;   12.3;   63.00;   16.7;    6.0;    3.0;eor
       5705;20250523;   10;  13.3;   3.1;    9;   0.0;   0;    6.900;   0;   5.1;   6.4;  984.90;   10.0;   54.00;   16.1;    3.0;    1.2;eor
       5705;20250524;   10;   9.7;   3.1;    9;   1.3;   6;    9.500;   0;   5.0;   7.1;  986.20;   12.1;   53.00;   17.9;    3.9;    1.7;eor
       5705;20250525;   10;  12.7;   4.5;    9;   3.0;   6;    1.800;   0;   7.5;  12.7;  982.80;   13.7;   81.00;   19.6;    9.3;    9.2;eor
       5705;20250526;   10;  13.1;   4.2;    9;   0.0;   0;    7.700;   0;   6.7;  10.7;  986.10;   15.2;   64.00;   20.1;   11.1;    8.5;eor
       5705;20250527;   10;  12.7;   4.9;    9;   4.3;   6;    5.100;   0;   7.7;  10.3;  988.00;   15.6;   59.00;   21.1;    8.3;    7.0;eor
       5705;20250528;   10;  13.5;   5.6;    9;  17.1;   6;    1.100;   0;   7.1;  14.0;  985.20;   14.1;   87.00;   17.4;   11.2;    9.2;eor
       5705;20250529;   10;   9.9;   2.9;    9;   0.1;   6;    7.200;   0;   6.5;  12.1;  991.00;   15.2;   71.00;   19.7;   10.0;    8.6;eor
       5705;20250530;   10;   9.8;   2.9;    9;   0.0;   0;   10.700;   0;   3.7;  15.1;  989.80;   20.5;   64.00;   26.5;   15.0;   14.6;eor
       5705;20250531;   10;  15.8;   2.3;    9;   5.9;   6;   10.200;   0;   4.1;  16.2;  987.40;   20.7;   70.00;   29.7;   13.7;   12.7;eor
       5705;20250601;   10;  10.6;   2.5;    9;  10.1;   6;    7.200;   0;   6.8;  18.3;  984.00;   18.9;   84.00;   26.4;   14.9;   14.4;eor
       5705;20250602;   10;   5.9;   1.8;    9;   0.1;   6;    2.200;   0;   7.6;  15.6;  984.70;   17.6;   78.00;   21.4;   14.7;   13.7;eor
       5705;20250603;   10;  10.2;   2.6;    9;   0.1;   6;    9.800;   0;   4.7;  15.1;  983.00;   18.6;   73.00;   24.1;   13.2;   12.0;eor
       5705;20250604;   10;   9.8;   3.1;    9;   7.3;   6;    0.000;   0;   7.2;  17.0;  979.80;   16.7;   89.00;   19.4;   14.7;   13.7;eor
       5705;20250605;   10;  14.0;   5.1;    9;   0.6;   6;    6.700;   0;   6.3;  13.6;  981.50;   16.8;   72.00;   21.1;   13.8;   12.4;eor
       5705;20250606;   10;  20.1;   5.9;    9;   0.3;   6;    1.200;   0;   7.5;  15.3;  981.10;   17.0;   79.00;   21.1;   14.0;   13.4;eor
       5705;20250607;   10;  15.9;   5.3;    9;   3.4;   6;    3.800;   0;   7.2;  14.6;  980.70;   16.5;   78.00;   20.7;   13.8;   12.2;eor
       5705;20250608;   10;  18.5;   5.7;    9;   3.7;   6;    4.900;   0;   5.5;  12.4;  983.50;   13.4;   81.00;   17.0;    8.0;    5.9;eor
       5705;20250609;   10;  12.8;   2.5;    9;   0.0;   0;   12.600;   0;   2.8;   9.9;  992.10;   13.5;   66.00;   19.4;    6.1;    4.8;eor
       5705;20250610;   10;  12.4;   3.8;    9;   0.0;   0;    4.900;   0;   6.5;  12.1;  986.60;   16.7;   65.00;   23.3;    8.1;    6.8;eor
       5705;20250611;   10;   9.9;   2.6;    9;   0.0;   0;   14.100;   0;   1.4;  11.0;  989.30;   17.1;   57.00;   22.5;   12.0;    9.3;eor
       5705;20250612;   10;  10.1;   3.3;    9;   0.0;   0;   14.600;   0;   1.7;  11.6;  988.30;   19.5;   54.00;   26.9;   10.0;    7.8;eor
       5705;20250613;   10;   9.4;   3.5;    9;   0.0;   0;   14.600;   0;   0.8;  12.4;  989.90;   22.9;   46.00;   30.1;   12.8;   10.5;eor
       5705;20250614;   10;   8.6;   2.9;    9;   0.0;   0;   14.000;   0;   1.1;  -999;  987.80;   25.3;-999;   33.3;   16.6;   14.0;eor
       5705;20250615;   10;  12.0;   2.8;    9;   3.6;   6;    5.000;   0;   6.0;  -999;  988.20;   20.7;-999;   25.9;   15.2;   14.2;eor
       5705;20250616;   10;   7.0;   2.3;    9;   0.0;   0;    8.600;   0;   4.6;  -999;  994.30;   18.8;-999;   23.7;   14.0;   11.9;eor
       5705;20250617;   10;-999;-999;    9;   0.0;   0;   14.100;   0;  -999;  -999;    -999;   19.5;-999;   26.4;   11.3;    9.8;eor
       5705;20250618;   10;   8.6;   1.8;    9;   0.0;   0;   14.000;   0;   4.5;  14.0;  991.20;   21.8;   58.00;   28.5;   12.9;   11.6;eor
       5705;20250619;   10;   8.7;   2.3;    9;   0.0;   0;   14.400;   0;   0.2;  13.9;  991.90;   21.9;   55.00;   28.4;   15.2;   13.4;eor
       5705;20250620;   10;   7.8;   2.6;    9;   0.0;   0;   14.700;   0;   0.6;  10.3;  992.90;   20.2;   47.00;   27.2;   12.4;   11.8;eor
       5705;20250621;   10;-999;-999;    9;   0.0;   0;   14.700;   0;   2.8;  -999;  990.50;   22.0;-999;   29.8;   12.7;   10.7;eor
       5705;20250622;   10;-999;-999;    9;   0.1;   6;   14.500;   0;  -999;  -999;  985.80;   24.8;-999;   34.1;   13.0;   10.7;eor
       5705;20250623;   10;  18.4;   5.6;    9;   0.0;   6;    9.200;   0;   6.0;  -999;  981.90;   23.0;-999;   28.5;   17.3;   15.3;eor
       5705;20250624;   10;  15.1;   4.9;    9;   0.0;   0;   14.200;   0;   3.2;  11.4;  983.40;   21.5;   47.00;   28.4;   12.9;   10.4;eor
       5705;20250625;   10;  11.4;   3.3;    9;   0.0;   6;   13.100;   0;   2.8;  14.5;  982.70;   25.4;   47.00;   32.4;   17.7;   15.4;eor
       5705;20250626;   10;  18.4;   5.0;    9;   0.0;   6;   10.400;   0;   5.5;  16.6;  983.60;   23.6;   59.00;   30.7;   17.6;   17.1;eor
       5705;20250627;   10;  11.9;   3.9;    9;   0.8;   6;    5.700;   0;   6.1;  17.2;  991.10;   20.2;   73.00;   24.2;   16.4;   15.9;eor
       5705;20250628;   10;  10.7;   2.9;    9;   0.0;   0;   13.700;   0;   1.0;  17.1;  993.30;   24.1;   60.00;   31.1;   15.5;   14.6;eor
       5705;20250629;   10;   7.8;   1.9;    9;   0.0;   0;   14.500;   0;   0.8;  17.2;  991.40;   26.1;   54.00;   33.2;   17.7;   15.8;eor
       5705;20250630;   10;   8.5;   2.8;    9;   0.0;   0;   14.700;   0;   0.9;  15.2;  988.30;   26.0;   48.00;   32.9;   18.8;   18.2;eor
       5705;20250701;   10;  14.1;   2.4;    9;   0.0;   0;   12.900;   0;   2.3;  14.9;  985.70;   26.6;   43.00;   36.2;   17.8;   17.2;eor
       5705;20250702;   10;   9.7;   2.1;    9;   0.0;   6;   14.500;   0;   1.0;  16.8;  984.00;   28.5;   48.00;   37.4;   18.5;   17.2;eor
       5705;20250703;   10;   8.5;   2.7;    9;   0.7;   6;    3.500;   0;   6.1;  16.4;  990.60;   21.8;   63.00;   25.4;   16.4;   14.1;eor
       5705;20250704;   10;   8.0;   1.9;    9;   0.0;   0;   13.700;   0;   1.8;  10.7;  992.80;   21.4;   44.00;   28.3;   13.7;   11.8;eor
       5705;20250705;   10;  11.7;   2.8;    9;   0.0;   0;   12.800;   0;   5.3;  10.5;  985.70;   22.8;   41.00;   31.0;   13.3;   11.7;eor
       5705;20250706;   10;  10.6;   3.4;    9;   2.5;   6;    0.800;   0;   8.0;  11.2;  978.90;   20.3;   49.00;   25.1;   14.5;   14.6;eor
       5705;20250707;   10;  11.2;   4.1;    9;   1.0;   6;    1.400;   0;   7.7;  15.1;  974.60;   16.3;   82.00;   21.2;   14.0;   13.3;eor
       5705;20250708;   10;  13.1;   3.4;    9;   0.0;   6;    5.200;   0;   6.7;  11.7;  981.60;   15.1;   69.00;   19.8;   12.2;   11.3;eor
       5705;20250709;   10;   9.1;   2.7;    9;   1.4;   6;    1.900;   0;   6.3;  12.0;  988.90;   15.7;   69.00;   21.0;   11.3;    9.5;eor
       5705;20250710;   10;  10.6;   2.4;    9;   0.0;   0;   12.600;   0;   5.0;  11.4;  989.10;   20.1;   52.00;   26.8;   12.4;   10.6;eor
       5705;20250711;   10;  10.6;   2.9;    9;   0.0;   0;   11.700;   0;   5.3;  12.8;  985.80;   19.5;   58.00;   24.5;   13.9;   12.5;eor
       5705;20250712;   10;   8.7;   2.1;    9;   0.0;   6;    5.300;   0;   6.9;  13.1;  981.60;   19.5;   58.00;   24.0;   14.9;   13.4;eor
       5705;20250713;   10;   8.5;   1.9;    9;   0.0;   6;    5.000;   0;   6.0;  13.8;  980.10;   21.5;   56.00;   28.6;   16.0;   15.3;eor
       5705;20250714;   10;  10.9;   2.5;    9;   3.2;   6;    4.500;   0;   5.7;  17.1;  984.60;   19.4;   77.00;   26.6;   14.0;   12.2;eor
       5705;20250715;   10;  24.3;   3.4;    9;  14.9;   6;    8.700;   0;   5.9;  15.8;  986.20;   19.8;   70.00;   24.8;   14.3;   12.9;eor
       5705;20250716;   10;  14.8;   3.7;    9;   1.9;   6;    3.800;   0;   7.3;  13.4;  983.70;   16.9;   69.00;   22.5;   14.4;   12.6;eor
       5705;20250717;   10;   9.3;   2.9;    9;   0.0;   6;    4.800;   0;   5.1;  13.2;  985.40;   18.2;   65.00;   23.9;   13.5;   11.7;eor
       5705;20250718;   10;   7.9;   1.8;    9;   0.0;   0;   11.300;   0;   4.4;  14.2;  983.30;   20.3;   62.00;   27.2;   12.0;   10.8;eor
       5705;20250719;   10;  13.2;   3.0;    9;   0.0;   6;   11.500;   0;   3.8;  15.5;  979.20;   23.4;   58.00;   31.3;   14.2;   12.5;eor
       5705;20250720;   10;  14.5;   2.2;    9;  10.7;   6;    8.900;   0;   5.1;  17.7;  976.10;   23.0;   67.00;   31.0;   16.3;   14.9;eor
       5705;20250721;   10;  17.4;   2.7;    9;   4.8;   6;    1.700;   0;   6.6;  17.9;  976.60;   18.0;   87.00;   23.5;   14.3;   13.8;eor
       5705;20250722;   10;  13.0;   4.4;    9;   9.6;   6;    2.600;   0;   7.5;  16.4;  980.30;   17.0;   85.00;   21.5;   14.4;   13.8;eor
       5705;20250723;   10;   9.2;   2.6;    9;   0.0;   6;    6.100;   0;   5.7;  14.8;  982.20;   18.7;   70.00;   24.6;   13.6;   12.5;eor
       5705;20250724;   10;   9.0;   1.7;    9;   0.0;   0;    4.300;   0;   7.6;  15.1;  982.30;   18.5;   73.00;   25.4;   14.6;   13.6;eor
       5705;20250725;   10;  11.2;   1.7;    9;  11.5;   6;    7.700;   0;   6.0;  16.8;  984.20;   18.9;   80.00;   28.1;   14.0;   13.1;eor
       5705;20250726;   10;   8.0;   1.4;    9;  17.8;   6;    4.100;   0;   6.0;  18.5;  984.00;   18.7;   86.00;   22.8;   15.5;   14.7;eor
       5705;20250727;   10;  12.9;   1.8;    9;   6.3;   6;    3.100;   0;   6.3;  17.1;  981.30;   17.2;   87.00;   22.9;   14.7;   14.2;eor
       5705;20250728;   10;  10.1;   2.9;    9;   0.0;   6;    2.700;   0;   7.4;  13.8;  982.70;   17.3;   71.00;   20.9;   14.8;   13.6;eor
       5705;20250729;   10;  11.4;   3.3;    9;   1.0;   6;    7.200;   0;   6.2;  13.0;  986.10;   17.5;   66.00;   23.0;   14.1;   13.8;eor
       5705;20250730;   10;  10.9;   2.8;    9;   6.0;   6;    4.100;   0;   7.5;  14.4;  985.10;   16.6;   78.00;   21.6;   14.0;   14.0;eor
       5705;20250731;   10;  11.7;   2.5;    9;  11.6;   6;    4.000;   0;   7.7;  15.2;  984.60;   17.2;   78.00;   22.7;   13.6;   11.7;eor
       5705;20250801;   10;  15.8;   2.6;    9;  17.8;   6;    6.000;   0;   6.6;  15.7;  980.60;   17.2;   81.00;   23.8;   13.4;   12.2;eor
       5705;20250802;   10;   9.8;   2.6;    9;   0.0;   0;   10.200;   0;   5.9;  13.9;  981.80;   17.2;   72.00;   22.5;   13.0;   12.1;eor
       5705;20250803;   10;   9.6;   2.7;    9;   4.7;   6;    0.500;   0;   7.9;  13.7;  987.60;   15.6;   77.00;   18.4;   13.4;   11.3;eor
       5705;20250804;   10;   9.7;   3.2;    9;   1.3;   6;    1.500;   0;   7.9;  15.9;  988.10;   16.4;   85.00;   21.8;   12.8;   11.4;eor
       5705;20250805;   10;  10.8;   3.4;    9;   0.9;   6;    5.900;   0;   6.5;  15.6;  987.30;   19.2;   70.00;   23.5;   13.7;   10.2;eor
       5705;20250806;   10;   5.4;   1.7;    9;   0.0;   0;   13.300;   0;   2.9;  11.2;  992.80;   16.8;   61.00;   22.3;   10.9;    8.5;eor
       5705;20250807;   10;   8.7;   1.9;    9;   0.0;   0;   10.700;   0;   6.1;  12.7;  987.70;   18.5;   63.00;   26.4;   10.0;    8.1;eor
       5705;20250808;   10;   9.1;   2.1;    9;   0.0;   0;   10.300;   0;   4.0;  13.9;  987.80;   21.7;   57.00;   29.8;   13.5;   12.7;eor
       5705;20250809;   10;  10.4;   1.8;    9;   0.0;   0;   10.100;   0;   4.5;  15.7;  988.40;   23.6;   56.00;   31.9;   16.0;   15.3;eor
       5705;20250810;   10;   7.3;   2.4;    9;   0.0;   0;   13.600;   0;   0.2;  13.1;  993.70;   22.1;   51.00;   28.0;   16.6;   14.9;eor
       5705;20250811;   10;   8.1;   2.5;    9;   0.0;   0;   13.700;   0;   0.0;  11.9;  992.00;   21.0;   50.00;   28.1;   13.1;   11.2;eor
       5705;20250812;   10;   9.7;   2.1;    9;   0.0;   0;   13.300;   0;   0.0;  13.6;  986.80;   22.7;   52.00;   30.4;   13.0;   10.3;eor
       5705;20250813;   10;   5.6;   1.4;    9;   0.0;   0;   12.800;   0;   0.5;  17.6;  985.10;   25.4;   55.00;   33.7;   16.8;   15.7;eor
       5705;20250814;   10;   6.6;   1.4;    9;   0.0;   0;   12.600;   0;   1.0;  18.5;  986.80;   26.8;   56.00;   34.5;   18.4;   16.9;eor
       5705;20250815;   10;  10.4;   1.9;    9;   0.0;   0;   10.900;   0;   6.0;  19.1;  988.30;   26.8;   57.00;   35.0;   18.7;   17.9;eor
       5705;20250816;   10;   9.8;   2.4;    9;   0.0;   0;   12.400;   0;   1.6;  16.3;  988.90;   23.4;   58.00;   29.8;   16.7;   15.9;eor
       5705;20250817;   10;  10.7;   2.4;    9;   0.0;   0;   11.800;   0;   3.5;  12.1;  988.30;   19.0;   57.00;   25.4;   14.2;   13.4;eor
       5705;20250818;   10;   7.9;   2.4;    9;   0.0;   0;   13.100;   0;   0.7;  12.3;  987.40;   19.1;   58.00;   26.1;   11.4;    9.8;eor
       5705;20250819;   10;   6.9;   1.5;    9;   0.0;   0;   12.900;   0;   0.1;  12.2;  982.70;   21.2;   51.00;   29.1;   13.2;   10.9;eor
       5705;20250820;   10;   8.3;   1.7;    9;   0.0;   0;   10.000;   0;   4.2;  13.1;  977.80;   21.7;   53.00;   30.6;   13.0;   10.9;eor
       5705;20250821;   10;   8.8;   2.3;    9;   0.0;   0;    9.600;   0;   6.9;  13.1;  977.30;   21.4;   52.00;   27.7;   16.5;   15.0;eor
       5705;20250822;   10;   9.9;   2.3;    9;   0.0;   0;    7.900;   0;   5.3;   9.5;  985.40;   16.4;   52.00;   21.9;   11.6;    9.6;eor
       5705;20250823;   10;   9.7;   2.8;    9;   0.0;   6;    1.800;   0;   7.3;  10.3;  987.00;   14.8;   61.00;   18.7;   11.3;   10.3;eor
       5705;20250824;   10;   6.3;   1.4;    9;   0.0;   0;    6.900;   0;   5.6;   9.6;  988.40;   16.1;   55.00;   23.1;   11.5;    8.7;eor
