MESS_DATUM,FM,FX,PM,TMK,TXK,TNK
1971-03-17,3.7,13.1,975.2,5.5,11.3,-1.0
1971-03-18,3.6,11.0,967.4,8.4,12.9,1.6
1971-03-19,2.4,10.1,965.2,8.0,12.2,5.1
1971-03-20,2.9,10.0,969.5,9.0,13.0,2.5
1971-03-21,1.9,5.9,966.7,10.2,15.9,4.7
1971-03-22,6.4,18.0,966.4,5.6,10.2,3.7
1971-03-23,4.7,14.0,985.2,3.3,8.2,-1.4
1971-03-24,3.6,11.8,989.2,5.3,8.7,-1.1
1971-03-25,5.7,18.1,981.0,6.5,10.3,4.1
1971-03-26,2.2,8.9,979.5,4.7,7.8,3.1
1971-03-27,2.4,9.0,983.4,4.0,8.0,2.4
1971-03-28,2.3,7.4,987.4,3.6,9.0,-1.5
1971-03-29,3.1,10.9,982.8,4.2,11.0,-1.5
1971-03-30,4.1,9.4,981.9,4.6,7.1,2.3
1971-03-31,3.3,8.3,981.0,6.2,10.7,2.7
1971-04-01,1.5,7.7,972.7,7.9,15.0,-1.7
1971-04-02,1.6,6.3,966.6,7.5,14.0,0.0
1971-04-03,1.6,5.1,966.4,8.9,13.7,4.4
1971-04-04,1.7,6.9,966.4,9.9,17.7,2.4
1971-04-05,2.9,10.5,970.2,11.1,18.7,3.9
1971-04-06,2.3,12.0,976.6,10.0,16.5,5.7
1971-04-07,1.5,5.0,979.4,11.0,16.9,3.1
1971-04-08,2.5,6.2,979.6,12.5,19.3,5.5
1971-04-09,2.1,10.0,981.2,13.3,21.9,6.7
1971-04-10,4.0,12.6,989.0,10.4,17.1,7.3
1971-04-11,3.2,10.0,991.4,8.8,13.9,4.4
1971-04-12,1.4,5.7,989.1,9.7,15.3,1.9
1971-04-13,2.0,7.1,988.4,11.0,17.8,2.1
1971-04-14,2.7,8.7,992.4,10.8,17.1,5.0
1971-04-15,1.4,5.7,988.7,12.0,19.5,1.8
1971-04-16,3.6,12.6,978.0,15.2,22.6,3.2
1971-04-17,6.5,18.0,981.2,7.8,16.7,5.1
1971-04-18,2.0,7.0,991.4,10.2,17.8,0.0
1971-04-19,1.9,10.7,990.0,13.5,21.3,1.3
1971-04-20,2.5,9.0,988.6,13.7,20.8,8.3
1971-04-21,1.6,6.6,990.0,14.4,20.3,4.9
1971-04-22,1.8,8.7,986.3,16.6,22.7,7.6
1971-04-23,4.3,15.7,972.7,17.4,23.6,9.3
1971-04-24,4.9,14.5,969.9,9.4,17.6,7.6
1971-04-25,5.2,13.5,975.2,5.5,7.7,4.2
1971-04-26,2.5,7.8,978.7,6.4,10.7,0.2
1971-04-27,4.8,13.1,975.9,5.4,8.9,4.4
1971-04-28,2.0,8.9,987.2,5.4,9.7,-0.2
1971-04-29,2.3,11.1,987.0,6.8,14.4,-1.8
1971-04-30,2.8,11.8,986.4,8.2,13.8,0.4
1971-05-01,4.3,13.0,980.4,8.3,13.6,2.8
1971-05-02,2.9,8.1,984.2,6.6,8.7,4.6
1971-05-03,2.2,7.0,985.5,8.8,10.4,4.6
1971-05-04,2.0,8.3,985.6,10.6,15.2,5.5
1971-05-05,2.4,7.8,985.5,12.8,15.6,7.4
1971-05-06,1.7,6.0,988.3,14.2,19.9,7.8
1971-05-07,2.5,8.1,987.2,15.0,20.9,7.0
1971-05-08,2.9,8.9,987.5,16.4,21.2,10.3
1971-05-09,2.0,8.3,989.1,19.0,24.8,9.2
1971-05-10,4.3,12.0,993.2,16.6,20.7,12.7
1971-05-11,4.0,13.2,990.3,18.6,24.9,10.1
1971-05-12,2.2,9.4,985.0,19.8,25.6,12.5
1971-05-13,1.7,18.0,984.3,17.6,25.7,11.9
1971-05-14,1.5,14.2,983.2,17.2,24.3,11.1
1971-05-15,1.8,11.5,978.4,15.0,22.6,11.5
1971-05-16,3.2,9.3,976.4,19.8,25.0,13.2
1971-05-17,2.7,16.8,977.0,20.1,28.5,14.3
1971-05-18,1.6,8.2,978.4,21.7,28.7,12.2
1971-05-19,2.2,20.3,981.5,20.2,27.1,14.3
1971-05-20,1.8,10.8,978.4,20.3,26.7,14.3
1971-05-21,1.2,5.3,977.2,15.4,19.1,13.7
1971-05-22,1.5,5.8,974.4,15.0,19.0,13.5
1971-05-23,1.9,6.7,971.0,14.7,18.4,10.4
1971-05-24,1.8,12.0,972.2,13.1,18.5,9.9
1971-05-25,1.7,6.8,974.6,14.8,18.5,11.0
1971-05-26,2.0,9.0,975.5,12.8,16.4,10.0
1971-05-27,2.8,12.4,972.4,13.7,22.1,7.3
1971-05-28,2.2,10.2,974.4,12.8,17.9,10.5
1971-05-29,1.7,7.1,983.6,13.8,17.8,7.7
1971-05-30,2.2,7.0,987.9,14.0,18.7,8.3
1971-05-31,1.8,8.8,987.8,16.9,22.8,10.6
1971-06-01,1.6,9.9,988.0,17.4,23.2,11.3
1971-06-02,2.0,10.9,985.6,18.4,24.7,10.7
1971-06-03,1.7,10.0,983.1,18.9,25.1,13.1
1971-06-04,1.2,14.9,978.8,18.2,24.0,13.5
1971-06-05,1.5,11.8,973.8,17.0,23.4,12.3
1971-06-06,1.9,7.1,973.2,16.5,21.5,14.0
1971-06-07,3.9,9.1,977.1,16.0,18.6,14.3
1971-06-08,2.6,7.5,979.8,16.0,19.5,13.1
1971-06-09,2.1,10.2,978.0,14.8,20.2,9.8
1971-06-10,1.6,12.3,975.4,13.0,18.0,10.3
1971-06-11,2.3,9.1,975.2,12.6,18.6,8.4
1971-06-12,3.5,15.0,980.4,11.4,15.1,10.5
1971-06-13,2.8,9.6,984.3,13.1,17.7,9.0
1971-06-14,3.2,12.6,979.2,14.9,21.9,5.4
1971-06-15,3.7,11.0,977.6,13.4,16.8,12.0
1971-06-16,4.5,14.1,989.5,9.7,14.6,7.8
1971-06-17,3.2,13.0,990.2,11.1,16.0,8.0
1971-06-18,3.7,15.6,989.9,11.4,16.0,8.5
1971-06-19,5.7,16.3,980.2,11.8,14.9,7.6
1971-06-20,2.9,10.6,984.0,14.3,16.6,9.7
1971-06-21,4.1,13.4,985.5,14.1,16.9,12.7
1971-06-22,4.2,14.9,982.3,14.4,19.7,9.3
1971-06-23,2.2,7.2,987.1,13.4,18.7,7.4
1971-06-24,0.9,4.7,982.2,17.0,22.6,6.4
1971-06-25,1.4,7.1,980.8,18.6,25.3,10.0
1971-06-26,1.9,7.1,978.3,19.6,24.2,12.9
1971-06-27,5.0,18.7,983.1,14.5,19.9,12.8
1971-06-28,5.0,20.9,981.0,12.6,16.2,8.3
1971-06-29,4.6,15.6,987.6,12.7,16.6,9.3
1971-06-30,2.3,10.3,984.8,11.9,16.3,9.3
1971-07-01,3.3,11.1,990.0,13.6,17.8,7.2
1971-07-02,2.4,8.4,988.6,15.4,21.0,7.5
1971-07-03,1.6,6.3,985.9,18.8,24.0,9.2
1971-07-04,1.1,5.9,984.3,18.8,23.6,10.2
1971-07-05,1.4,5.8,986.3,19.3,25.8,10.8
1971-07-06,1.9,8.1,994.2,20.1,26.0,10.7
1971-07-07,2.0,7.1,997.2,21.4,27.0,12.2
1971-07-08,1.7,7.7,994.2,22.4,27.8,13.5
1971-07-09,0.8,4.2,990.6,23.8,30.4,13.5
1971-07-10,1.1,3.5,990.0,24.2,30.7,15.6
1971-07-11,1.6,7.5,991.4,23.9,29.8,17.4
1971-07-12,2.2,7.0,990.0,23.5,29.4,16.5
1971-07-13,3.1,9.2,993.5,18.0,24.0,16.3
1971-07-14,1.8,8.6,992.0,17.5,24.4,8.8
1971-07-15,2.5,9.0,988.3,17.4,22.0,13.9
1971-07-16,2.9,12.0,984.7,17.6,23.8,11.2
1971-07-17,1.9,8.3,984.4,15.4,21.7,8.2
1971-07-18,1.8,8.0,983.8,16.6,21.9,8.4
1971-07-19,1.8,6.8,986.2,17.2,22.4,10.0
1971-07-20,2.0,9.4,988.2,14.1,18.4,12.0
1971-07-21,0.9,7.0,987.4,17.5,23.0,8.0
1971-07-22,1.8,8.9,984.3,19.2,25.4,11.2
1971-07-23,3.5,11.7,979.8,22.0,28.9,11.8
1971-07-24,1.6,6.8,982.2,21.4,26.2,14.9
1971-07-25,3.1,13.1,985.5,24.5,30.7,14.2
1971-07-26,1.6,5.8,990.8,23.3,30.4,16.4
1971-07-27,3.6,13.0,987.8,27.1,35.0,16.8
1971-07-28,3.1,9.2,989.9,19.4,26.7,18.0
1971-07-29,1.3,7.4,990.7,20.2,26.2,13.7
1971-07-30,1.4,6.5,988.0,22.7,29.2,11.6
1971-07-31,1.7,10.7,984.8,24.1,34.0,13.4
1971-08-01,2.0,6.1,983.8,23.6,28.6,16.9
1971-08-02,1.7,7.2,983.8,24.8,31.5,17.0
1971-08-03,3.2,20.0,979.9,24.3,35.4,16.0
1971-08-04,2.8,9.8,984.2,19.6,24.1,15.7
1971-08-05,2.1,11.5,980.6,20.8,26.8,12.3
1971-08-06,2.3,13.1,981.0,24.4,32.8,14.4
1971-08-07,2.8,11.0,988.7,19.3,24.4,17.4
1971-08-08,2.4,13.2,993.6,17.5,24.4,14.9
1971-08-09,1.8,8.3,990.6,19.5,25.5,10.4
1971-08-10,1.7,11.3,979.9,22.2,29.6,10.3
1971-08-11,3.8,11.7,979.5,19.8,25.7,16.8
1971-08-12,2.5,9.7,985.6,17.2,21.6,11.9
1971-08-13,2.5,12.9,982.6,19.4,26.6,9.5
1971-08-14,3.2,25.4,980.2,21.6,31.6,14.7
1971-08-15,3.5,11.2,985.4,19.9,25.3,16.7
1971-08-16,2.3,8.5,990.4,16.9,22.4,11.0
1971-08-17,1.7,7.8,989.9,18.2,24.1,9.1
1971-08-18,2.7,11.9,987.4,22.1,29.7,11.0
1971-08-19,2.7,13.0,985.2,24.2,32.6,11.7
1971-08-20,2.7,14.9,983.4,19.6,27.8,15.2
1971-08-21,1.2,7.3,985.6,17.9,22.9,12.8
1971-08-22,1.1,11.1,983.8,17.6,24.4,14.6
1971-08-23,1.8,11.7,985.5,17.6,22.5,14.4
1971-08-24,3.5,11.7,990.7,13.3,18.7,11.0
1971-08-25,2.4,10.0,986.8,14.9,20.9,11.6
1971-08-26,1.5,16.4,979.5,15.2,19.4,8.3
1971-08-27,3.8,13.0,981.9,16.3,20.0,14.0
1971-08-28,3.8,14.9,990.4,15.3,19.4,10.5
1971-08-29,1.7,6.5,986.3,18.8,24.2,13.0
1971-08-30,1.9,9.6,982.2,15.7,21.5,12.3
1971-08-31,2.6,11.8,985.0,14.4,18.7,12.9
1971-09-01,2.3,7.5,989.4,17.0,20.8,11.7
1971-09-02,1.7,5.8,991.9,15.7,20.7,12.4
1971-09-03,0.9,5.6,995.2,16.2,23.5,7.5
1971-09-04,1.7,7.9,992.7,17.9,26.2,9.5
1971-09-05,1.9,6.2,995.0,15.4,21.8,11.6
1971-09-06,1.9,6.8,997.5,13.5,19.7,7.2
1971-09-07,2.0,8.9,998.2,13.8,20.4,5.3
1971-09-08,1.7,8.0,993.2,13.8,20.7,6.0
1971-09-09,2.1,7.9,984.6,13.2,18.2,7.7
1971-09-10,1.5,5.3,980.3,12.4,17.4,7.5
1971-09-11,1.2,5.9,985.4,11.8,16.3,9.3
1971-09-12,2.5,8.1,989.0,11.6,15.8,6.9
1971-09-13,2.1,8.5,990.3,12.9,18.7,9.7
1971-09-14,1.6,5.5,991.4,9.9,14.4,5.7
1971-09-15,2.4,10.8,995.5,8.1,14.5,5.2
1971-09-16,2.2,7.3,998.4,7.2,13.7,1.6
1971-09-17,1.3,4.5,996.3,8.7,15.0,2.0
1971-09-18,1.1,5.5,991.0,11.8,17.7,4.2
1971-09-19,0.7,3.9,991.6,13.1,19.9,6.8
1971-09-20,0.8,5.0,995.0,12.4,20.7,3.6
1971-09-21,0.9,4.8,995.8,13.6,21.8,4.5
1971-09-22,0.7,3.2,994.2,13.9,22.4,4.9
1971-09-23,1.6,8.8,989.2,17.6,24.9,8.3
1971-09-24,3.1,11.6,989.0,15.6,20.4,13.4
1971-09-25,1.6,7.2,989.1,15.7,20.5,11.9
1971-09-26,0.9,4.9,988.7,13.6,16.3,12.0
1971-09-27,1.7,8.0,985.0,14.5,21.0,11.0
1971-09-28,2.2,9.1,985.1,12.2,15.7,10.9
1971-09-29,2.4,9.3,991.2,11.2,15.0,7.7
1971-09-30,1.1,4.0,999.2,11.6,18.6,5.5
1971-10-01,0.8,5.1,999.8,12.0,19.0,6.0
1971-10-02,1.2,5.8,994.4,12.5,20.9,5.2
1971-10-03,0.6,3.0,991.1,11.0,17.2,7.2
1971-10-04,1.9,9.7,991.1,10.6,16.3,8.3
1971-10-05,2.1,12.9,1003.4,6.2,12.7,0.9
1971-10-06,1.2,8.0,1003.5,6.5,14.2,-0.4
1971-10-07,1.1,6.8,998.7,9.4,18.6,-2.3
1971-10-08,1.1,5.3,994.2,10.3,20.3,3.3
1971-10-09,0.9,4.3,989.6,9.5,17.4,1.0
1971-10-10,1.4,6.1,990.2,13.3,19.8,6.4
1971-10-11,1.1,4.7,990.2,12.4,20.9,5.4
1971-10-12,1.2,6.8,987.0,13.7,21.3,5.7
1971-10-13,1.1,3.9,982.8,12.2,16.5,9.5
1971-10-14,3.2,11.0,981.4,5.9,11.5,2.6
1971-10-15,2.7,8.1,998.4,3.0,9.0,0.3
1971-10-16,3.7,13.5,999.9,3.2,9.3,-2.0
1971-10-17,3.4,8.0,991.1,4.7,8.3,-1.1
1971-10-18,4.8,14.6,990.3,13.0,16.4,5.5
1971-10-19,5.6,13.3,989.5,13.2,18.7,10.7
1971-10-20,4.6,14.2,993.4,12.1,15.7,10.3
1971-10-21,4.1,12.3,998.0,11.2,12.7,7.7
1971-10-22,3.4,11.0,995.8,12.9,16.7,8.2
1971-10-23,1.6,5.2,998.3,12.8,19.8,8.6
1971-10-24,0.7,3.1,996.4,7.4,12.2,5.0
1971-10-25,1.5,8.8,995.0,10.2,17.6,4.3
1971-10-26,2.9,9.6,1000.2,8.0,13.2,5.7
1971-10-27,2.8,8.5,1004.4,6.4,13.6,1.9
1971-10-28,3.3,9.7,1001.8,5.6,11.0,0.5
1971-10-29,1.7,9.4,998.3,5.4,11.7,-0.4
1971-10-30,0.8,3.7,995.1,4.6,10.2,-1.4
1971-10-31,0.6,2.9,996.3,5.7,7.3,3.9
1971-11-01,1.5,5.0,1000.6,8.1,10.3,4.2
1971-11-02,1.1,7.0,1001.9,8.2,10.3,6.7
1971-11-03,1.1,4.7,1001.5,8.0,14.4,1.6
1971-11-04,1.7,8.0,997.8,9.6,16.4,2.8
1971-11-05,1.8,6.0,985.8,8.0,16.0,1.5
1971-11-06,2.5,10.6,977.5,9.0,15.6,4.2
1971-11-07,2.1,5.9,985.0,5.2,10.2,2.9
1971-11-08,4.7,15.4,975.4,6.1,8.3,2.0
1971-11-09,2.3,6.4,976.6,5.6,7.8,4.5
1971-11-10,4.6,12.0,981.2,3.6,5.0,2.3
1971-11-11,3.9,13.3,982.4,1.7,2.8,0.9
1971-11-12,0.9,6.0,984.3,2.4,5.7,0.8
1971-11-13,0.7,4.1,983.1,2.8,4.5,-0.6
1971-11-14,1.9,5.7,988.7,5.3,6.7,2.6
1971-11-15,2.4,6.2,995.1,5.8,7.3,2.5
1971-11-16,4.3,14.5,986.7,6.6,7.2,5.5
1971-11-17,5.9,16.4,984.0,5.2,7.5,4.0
1971-11-18,8.3,22.1,969.1,8.2,9.8,2.6
1971-11-19,4.2,18.6,972.2,-0.7,8.8,-2.3
1971-11-20,2.1,6.6,993.4,-3.5,0.2,-6.2
1971-11-21,5.6,15.5,966.7,0.6,4.0,-5.4
1971-11-22,6.0,13.5,963.6,2.4,4.6,1.8
1971-11-23,2.9,9.0,968.8,0.7,1.8,-0.2
1971-11-24,1.3,7.4,979.1,-2.2,0.4,-3.7
1971-11-25,2.5,10.7,986.6,-0.7,1.2,-4.3
1971-11-26,2.1,6.9,989.1,1.2,1.6,-0.3
1971-11-27,1.6,6.4,983.2,2.1,2.5,1.0
1971-11-28,1.9,7.5,970.2,2.6,4.2,0.4
1971-11-29,2.6,8.6,973.4,2.6,3.4,0.2
1971-11-30,2.8,7.8,972.4,3.0,4.4,2.3
1971-12-01,0.7,3.4,976.6,2.6,3.3,0.7
1971-12-02,1.4,4.2,980.2,2.6,3.8,1.8
1971-12-03,2.2,6.0,993.4,3.6,4.2,1.7
1971-12-04,0.6,2.8,1002.2,3.8,4.7,2.8
1971-12-05,1.8,5.8,1001.9,5.2,7.5,3.2
1971-12-06,0.9,3.3,998.4,3.9,5.0,3.2
1971-12-07,1.2,4.1,999.8,4.8,5.6,3.5
1971-12-08,5.2,17.2,997.5,1.4,4.9,-1.6
1971-12-09,2.5,9.7,995.8,-3.2,-0.9,-5.7
1971-12-10,3.4,10.7,987.6,5.6,7.4,-3.4
1971-12-11,4.5,13.4,992.0,6.8,7.6,6.2
1971-12-12,4.4,12.4,993.9,5.7,6.8,5.0
1971-12-13,1.6,6.5,996.0,5.1,5.8,4.0
1971-12-14,1.3,4.8,997.8,2.4,7.4,0.1
1971-12-15,0.8,4.0,1001.2,0.3,2.8,-4.2
1971-12-16,0.8,3.8,1003.5,4.0,6.1,0.5
1971-12-17,1.6,4.0,1000.4,1.8,4.5,0.3
1971-12-18,1.3,4.0,997.6,-1.6,0.4,-2.7
1971-12-19,1.9,14.2,992.2,1.9,4.4,-2.8
1971-12-20,5.5,19.6,992.2,8.4,9.2,4.0
1971-12-21,4.9,12.5,997.8,11.3,12.3,7.9
1971-12-22,2.6,8.3,995.6,9.9,12.0,9.4
1971-12-23,2.9,9.2,989.9,7.3,9.6,4.3
1971-12-24,1.3,4.6,996.2,6.3,8.9,4.7
1971-12-25,1.4,7.4,997.1,2.3,5.0,-1.5
1971-12-26,2.9,6.8,996.3,1.8,3.5,1.1
1971-12-27,1.5,5.6,994.2,2.5,4.3,-0.5
1971-12-28,1.7,12.3,985.6,2.1,5.8,-0.1
1971-12-29,2.8,8.9,987.0,-1.6,-0.1,-3.9
1971-12-30,3.0,9.0,990.0,0.8,1.8,-1.6
1971-12-31,4.2,11.8,991.6,2.1,4.5,0.6
1972-01-01,3.4,9.5,990.7,1.6,3.6,0.4
1972-01-02,2.4,7.9,988.3,0.6,1.7,-2.0
1972-01-03,1.7,5.4,984.7,0.6,2.1,-2.0
1972-01-04,2.0,7.3,988.6,1.0,2.9,-1.2
1972-01-05,0.6,3.0,991.2,-1.7,1.2,-3.6
1972-01-06,2.8,8.4,990.0,-2.4,-1.5,-4.6
1972-01-07,2.6,7.2,988.7,-0.5,-0.2,-2.2
1972-01-08,1.5,5.0,985.9,-0.7,0.1,-2.7
1972-01-09,0.7,2.9,985.2,-0.2,0.5,-2.1
1972-01-10,0.6,3.2,989.0,0.7,1.5,-2.4
1972-01-11,2.5,10.0,988.3,2.9,4.0,0.8
1972-01-12,4.9,9.5,985.9,2.0,3.6,0.7
1972-01-13,4.9,9.5,985.0,-1.0,1.1,-1.6
1972-01-14,2.8,6.1,983.8,-1.3,-0.8,-3.2
1972-01-15,3.4,9.6,985.1,-2.6,1.2,-4.0
1972-01-16,4.3,9.1,980.7,-5.9,-2.4,-8.1
1972-01-17,4.5,12.3,974.3,-8.2,-4.4,-10.4
1972-01-18,1.8,5.0,980.3,-8.3,-4.8,-12.0
1972-01-19,0.5,3.2,982.8,-4.4,-1.5,-11.8
1972-01-20,2.4,6.6,977.2,-2.0,1.4,-4.8
1972-01-21,1.4,4.7,982.8,-1.6,-0.2,-5.3
1972-01-22,1.8,3.9,994.7,0.8,3.1,-1.5
1972-01-23,1.2,4.0,994.2,-0.3,1.1,-2.0
1972-01-24,2.4,5.4,985.0,-0.9,0.2,-1.6
1972-01-25,1.8,6.0,979.6,-2.3,-1.3,-4.4
1972-01-26,1.9,6.9,979.4,-1.2,1.1,-2.5
1972-01-27,3.9,13.7,965.8,1.4,3.9,-2.8
1972-01-28,3.8,13.7,978.3,-0.6,1.9,-2.4
1972-01-29,4.5,14.0,983.8,-7.0,-2.4,-8.2
1972-01-30,1.3,4.1,980.3,-7.9,-7.2,-9.7
1972-01-31,0.7,3.9,988.2,-8.2,-5.3,-11.2
1972-02-01,1.6,6.9,987.0,-4.4,-1.6,-14.1
1972-02-02,4.1,9.5,984.4,0.4,3.7,-2.2
1972-02-03,3.7,10.9,981.1,-2.6,-0.4,-4.0
1972-02-04,3.1,11.2,975.5,-0.6,1.0,-3.7
1972-02-05,1.8,6.4,979.1,-1.8,1.9,-5.6
1972-02-06,2.5,6.0,979.8,1.5,3.7,-2.8
1972-02-07,1.6,5.4,979.2,3.8,6.8,0.7
1972-02-08,0.7,3.5,981.5,4.0,8.8,-0.3
1972-02-09,0.6,4.8,977.5,1.6,3.7,-0.5
1972-02-10,1.3,4.7,977.9,3.1,6.0,0.3
1972-02-11,4.7,13.0,965.6,4.7,7.2,1.0
1972-02-12,4.1,11.0,965.2,5.6,7.9,3.3
1972-02-13,2.8,8.9,970.4,3.5,7.8,2.3
1972-02-14,2.7,8.5,984.4,3.8,7.6,-0.6
1972-02-15,2.2,7.0,987.9,3.0,7.6,1.6
1972-02-16,3.5,7.3,980.7,2.7,6.7,-0.2
1972-02-17,2.0,7.4,980.4,2.5,7.7,-0.5
1972-02-18,1.2,6.2,982.2,2.1,6.6,-2.3
1972-02-19,2.6,9.4,977.4,3.8,9.4,-1.2
1972-02-20,1.6,6.1,977.8,4.4,10.4,-0.3
1972-02-21,1.8,5.0,986.6,4.6,10.0,1.5
1972-02-22,3.1,6.0,990.2,2.1,3.5,0.1
1972-02-23,2.3,7.8,992.0,5.0,6.7,2.3
1972-02-24,3.0,7.5,988.6,5.1,7.4,3.7
1972-02-25,1.3,4.3,984.4,3.8,9.6,-1.1
1972-02-26,0.7,3.0,984.0,4.1,7.8,-0.6
1972-02-27,0.5,2.5,985.8,2.8,5.5,-0.3
1972-02-28,0.9,3.7,986.6,5.4,8.7,1.5
1972-02-29,0.9,3.2,986.7,5.3,8.0,2.6
1972-03-01,0.8,3.3,985.9,5.6,8.4,1.8
1972-03-02,0.9,2.2,985.9,4.0,9.3,-1.4
1972-03-03,2.7,11.0,978.7,4.0,10.7,-1.7
1972-03-04,2.2,8.2,973.0,5.6,8.0,2.0
1972-03-05,2.0,7.0,964.0,5.2,10.3,1.6
1972-03-06,4.2,14.9,968.6,6.4,9.6,2.5
1972-03-07,2.1,7.8,972.2,5.4,7.6,4.3
1972-03-08,0.9,5.1,977.6,6.1,10.3,1.8
1972-03-09,1.1,5.7,979.4,6.6,10.7,0.1
1972-03-10,3.2,8.2,977.2,3.1,7.8,1.8
1972-03-11,4.0,13.6,985.2,0.5,3.3,-2.1
1972-03-12,5.7,16.4,993.2,-0.6,3.5,-6.2
1972-03-13,5.1,14.4,991.0,3.6,9.1,-2.4
1972-03-14,1.0,4.6,991.9,5.9,12.9,-1.6
1972-03-15,0.8,3.7,992.6,8.6,17.3,-1.3
1972-03-16,1.0,7.9,993.1,9.1,15.8,0.4
1972-03-17,2.2,10.8,992.3,11.2,19.7,-0.1
1972-03-18,2.7,10.0,989.0,12.1,19.6,5.2
1972-03-19,0.5,3.2,986.4,10.1,18.0,1.5
1972-03-20,0.8,4.6,987.2,10.7,19.4,2.0
1972-03-21,1.3,5.5,988.8,11.2,19.2,2.7
1972-03-22,1.3,6.0,991.0,9.8,17.9,1.0
1972-03-23,3.4,10.6,989.4,9.6,15.7,3.5
1972-03-24,4.3,11.0,992.6,7.0,11.8,3.3
1972-03-25,1.7,6.1,987.5,8.2,15.4,-1.8
1972-03-26,3.6,15.8,975.5,10.0,16.6,1.8
1972-03-27,8.2,21.1,971.2,6.9,10.1,4.1
1972-03-28,6.8,27.0,967.6,4.3,8.1,1.6
1972-03-29,5.6,18.4,978.6,4.7,7.8,1.5
1972-03-30,4.6,11.2,983.2,7.8,11.5,4.2
1972-03-31,4.0,13.1,983.8,9.9,14.8,0.8
1972-04-01,3.6,10.9,985.5,8.7,10.4,8.1
1972-04-02,3.6,15.2,988.4,10.7,14.2,5.4
1972-04-03,5.8,17.0,983.1,12.3,14.8,10.6
1972-04-04,2.8,14.6,975.8,11.1,15.7,5.8
1972-04-05,5.1,18.8,973.9,7.4,12.1,6.4
1972-04-06,6.1,19.7,977.4,8.6,11.1,4.9
1972-04-07,5.9,15.8,977.0,13.2,15.7,8.3
1972-04-08,4.6,13.0,978.8,10.7,14.0,9.5
1972-04-09,3.3,9.3,981.8,9.2,14.3,3.9
1972-04-10,3.8,17.6,970.6,10.2,16.7,1.9
1972-04-11,5.0,16.7,963.1,6.3,11.4,3.4
1972-04-12,1.6,6.0,971.6,7.8,13.4,3.8
1972-04-13,1.6,6.8,984.0,9.4,15.8,2.0
1972-04-14,1.6,7.1,983.5,10.0,16.4,3.2
1972-04-15,2.6,11.7,978.4,5.7,11.0,3.0
1972-04-16,4.3,9.5,983.8,6.8,9.7,3.7
1972-04-17,3.3,10.8,984.8,5.8,7.3,5.0
1972-04-18,2.5,8.2,983.4,7.6,12.3,4.4
1972-04-19,2.8,7.0,980.4,5.4,8.8,3.5
1972-04-20,4.2,13.7,984.3,8.5,14.5,1.7
1972-04-21,3.5,9.3,981.0,8.6,12.1,5.6
1972-04-22,3.2,8.1,979.6,9.2,10.2,7.2
1972-04-23,3.2,8.0,984.7,10.3,16.0,6.4
1972-04-24,3.9,13.1,980.7,5.9,11.8,2.0
1972-04-25,4.7,14.3,986.4,2.0,6.8,-1.8
1972-04-26,2.4,8.8,983.9,6.0,11.2,-3.8
1972-04-27,4.5,14.2,981.0,5.7,10.1,4.1
1972-04-28,3.8,14.6,984.2,5.8,10.1,1.3
1972-04-29,4.8,15.0,975.5,10.7,13.8,3.0
1972-04-30,4.0,10.5,973.6,15.7,21.3,9.3
1972-05-01,1.3,5.1,975.5,14.3,18.5,8.0
1972-05-02,1.2,5.0,978.6,15.8,22.2,7.2
1972-05-03,2.4,18.1,976.8,13.0,22.7,8.5
1972-05-04,2.4,5.8,976.7,10.0,13.8,8.4
1972-05-05,2.2,8.1,979.9,11.5,15.1,8.5
1972-05-06,1.4,7.2,983.9,14.7,21.3,5.0
1972-05-07,1.6,11.1,984.0,13.3,21.2,7.4
1972-05-08,1.6,11.6,984.6,15.0,22.0,7.6
1972-05-09,2.1,13.6,985.2,12.4,21.4,8.3
1972-05-10,3.4,12.8,983.6,9.5,14.1,8.6
1972-05-11,3.5,11.1,983.5,8.3,9.3,5.7
1972-05-12,2.8,12.1,976.8,7.6,14.2,6.2
1972-05-13,1.7,8.4,974.6,9.5,14.6,3.8
1972-05-14,2.9,13.4,974.6,8.6,12.3,4.8
1972-05-15,2.3,6.0,979.1,7.7,10.3,4.4
1972-05-16,3.4,9.3,977.5,6.9,7.9,6.2
1972-05-17,4.2,10.8,981.8,8.6,13.4,5.0
1972-05-18,2.6,6.8,985.0,10.9,16.5,3.5
1972-05-19,2.2,6.5,982.4,11.4,17.3,5.8
1972-05-20,2.1,7.9,983.8,13.6,19.9,6.6
1972-05-21,2.4,7.0,988.6,13.0,17.4,10.3
1972-05-22,2.1,8.1,987.5,15.1,22.0,5.0
1972-05-23,1.9,10.1,986.4,17.4,25.1,7.1
1972-05-24,3.5,11.0,989.9,15.6,19.3,11.8
1972-05-25,4.9,14.0,989.9,16.5,21.2,12.7
1972-05-26,5.7,15.4,981.0,15.1,16.2,11.3
1972-05-27,7.3,21.4,974.6,10.8,14.6,7.9
1972-05-28,5.7,17.7,982.6,10.9,12.7,7.3
1972-05-29,6.2,13.3,984.7,12.8,16.3,10.3
1972-05-30,4.2,12.3,984.2,12.9,16.9,11.7
1972-05-31,3.3,12.2,985.1,11.5,16.2,8.3
1972-06-01,2.4,11.9,985.4,11.4,16.0,7.3
1972-06-02,1.4,6.8,987.6,11.5,14.3,8.5
1972-06-03,2.7,9.1,987.1,14.4,20.0,5.0
